ID,Label,Elevation (Ground) (m),Elevation (Rim) (m),X (m),Y (m),Bolted Cover?,Elevation (Invert) (m),Flow (Total In) (m³/h),Flow (Total Out) (m³/h),Hydraulic Grade Line (Out) (m),Hydraulic Grade Line (In) (m),Sanitary Loads,Notes,Population (Local Sanitary) (Capita),Is Active?,MH BY YG
1437,MH1839,122.52,122.52,163662.14,580830.81,FALSE,121.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4205,MH1840,122.4,122.4,163897.92,580882.01,FALSE,121.35,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1384,MH1841,121.38,121.38,163299.53,580945.63,FALSE,121.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2282,MH1842,122.82,122.82,164097.69,581019.23,FALSE,121.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1328,MH1843,122.02,122.02,163886.32,581010.28,FALSE,121.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1394,MH1844,122.54,122.54,163362.96,580757.46,FALSE,121.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1431,MH1845,122.34,122.34,163701.21,580801.51,FALSE,121.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1462,MH1846,122.6,122.6,163523.99,580908.04,FALSE,121.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2265,MH1847,123.04,123.04,164230.89,580866.29,FALSE,121.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1478,MH1848,122.28,122.28,163590.99,580947.05,FALSE,121.41,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5093,MH1849,122.72,122.72,163518.06,581109.21,FALSE,121.43,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1430,MH1850,122.45,122.45,163700.8,580790.13,FALSE,121.44,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3589,MH1851,133.56,133.56,165513.55,580191.07,FALSE,121.44,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2281,MH1852,123.19,123.19,164158.92,581007.67,FALSE,121.44,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1292,MH1853,122.56,122.56,163298.82,580710.4,FALSE,121.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1298,MH1854,122.03,122.03,163381.65,580880.09,FALSE,121.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4204,MH1855,122.58,122.58,163921.74,580884.26,FALSE,121.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1349,MH1856,122.84,122.84,163855.48,580855.35,FALSE,121.48,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1441,MH1857,122.1,122.1,163698.29,580871.84,FALSE,121.49,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1439,MH1858,122.29,122.29,163702.2,580843.74,FALSE,121.5,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1318,MH1859,122.76,122.76,163778.13,580868.33,FALSE,121.51,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1342,MH1860,122.76,122.76,164020.12,581000.14,FALSE,121.51,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1305,MH1861,122.04,122.04,163621.42,580957.96,FALSE,121.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4203,MH1862,122.63,122.63,163922.91,580870.94,FALSE,121.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3656,MH1863,122.29,122.29,163906.07,580976.04,FALSE,121.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1716,MH1864,122.96,122.96,164102.65,580993.26,FALSE,121.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2267,MH1865,122.92,122.92,164226.4,580851.19,FALSE,121.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1436,MH1866,122.4,122.4,163625.94,580825.8,FALSE,121.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2279,MH1867,123.1,123.1,164097.01,581036.06,FALSE,121.57,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1329,MH1868,122.27,122.27,163870.42,581011.41,FALSE,121.57,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1429,MH1869,122.62,122.62,163699.99,580777,FALSE,121.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2224,MH1870,123.53,123.53,164171.92,580997.44,FALSE,121.59,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1322,MH1871,122.24,122.24,163772.46,580920.8,FALSE,121.59,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1465,MH1872,122.62,122.62,163479.53,580891.05,FALSE,121.59,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1463,MH1873,122.64,122.64,163514.03,580903.81,FALSE,121.64,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1464,MH1874,122.64,122.64,163489.66,580895.13,FALSE,121.64,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3655,MH1875,122.36,122.36,163907.27,580962.34,FALSE,121.64,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2651,MH1876,123.7,123.7,164538.09,581214.4,FALSE,121.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2278,MH1877,123.16,123.16,164096.5,581049.61,FALSE,121.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1414,MH1878,122.73,122.73,163539.24,580911.7,FALSE,121.66,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1325,MH1879,122.62,122.62,163877.42,580892.49,FALSE,121.67,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2272,MH1880,124.01,124.01,164204.43,580827.34,FALSE,121.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1323,MH1881,122.21,122.21,163771.1,580930.38,FALSE,121.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1290,MH1882,123.05,123.05,163328.62,580701.02,FALSE,121.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3660,MH1883,124.8,124.8,164585.27,581020.7,FALSE,121.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1719,MH1884,123.09,123.09,164104.1,580971.04,FALSE,121.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2373,MH1885,124.51,124.51,164676.85,581224.81,FALSE,121.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2277,MH1886,123.84,123.84,164096.22,581058.8,FALSE,121.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4206,MH1887,122.72,122.72,163952.27,580885.47,FALSE,121.73,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1295,MH1888,122.56,122.56,163425.22,580895.51,FALSE,121.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1379,MH1889,124.14,124.14,163025.38,580813.34,FALSE,121.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3588,MH1890,134.15,134.15,165514.51,580109.93,FALSE,121.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3654,MH1891,122.42,122.42,163895.43,580959.75,FALSE,121.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4202,MH1892,121.74,121.74,163924.95,580846.64,FALSE,121.76,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5091,MH1893,123.32,123.32,163510.45,581093.19,FALSE,121.76,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2276,MH1894,123.02,123.02,164111.19,581059.06,FALSE,121.77,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1708,MH1895,123.37,123.37,164183.71,580997.44,FALSE,121.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1433,MH1896,122.4,122.4,163703.85,580818.35,FALSE,121.79,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4025,MH1897,122.48,122.48,163890.29,580953.87,FALSE,121.79,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2271,MH1898,123.18,123.18,164220.83,580832.5,FALSE,121.79,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1317,MH1899,123.05,123.05,163781.39,580827.96,FALSE,121.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1426,MH1900,123,123,163698.19,580760.47,FALSE,121.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2649,MH1901,124.13,124.13,164541.29,581191.15,FALSE,121.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4207,MH1902,122.9,122.9,163966.91,580885.96,FALSE,121.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1348,MH1903,122.98,122.98,163861.34,580837.31,FALSE,121.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2227,MH1904,123.72,123.72,164168.91,580956.75,FALSE,121.83,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1434,MH1905,122.51,122.51,163696.38,580815.05,FALSE,121.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1287,MH1906,123.1,123.1,163352.24,580700.68,FALSE,121.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1477,MH1907,122.74,122.74,163582.24,580970.86,FALSE,121.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2215,MH1908,124.12,124.12,164179.69,580818.9,FALSE,121.85,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
792,MH1909,124.53,124.53,163915.71,580680.53,FALSE,121.86,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1718,MH1910,122.91,122.91,164093.19,580975.17,FALSE,121.86,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2274,MH1911,123.11,123.11,164122.52,581073.59,FALSE,121.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1471,MH1912,122.35,122.35,163413.61,580863.03,FALSE,121.87,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1473,MH1913,122.96,122.96,163531.25,580930.31,FALSE,121.89,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5089,MH1914,123.46,123.46,163514.88,581082.9,FALSE,121.9,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2225,MH1915,123.47,123.47,164182.79,580987.59,FALSE,121.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1605,MH1916,123.3,123.3,163696.53,580749.1,FALSE,121.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4208,MH1917,122.87,122.87,163978.25,580886.51,FALSE,121.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2273,MH1918,123.13,123.13,164123.77,581075.2,FALSE,121.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4200,MH1919,123.35,123.35,163927.58,580821.87,FALSE,121.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3849,MH1920,130.3,130.3,165378.42,580730.61,FALSE,121.96,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1286,MH1921,123.33,123.33,163353.64,580703.78,FALSE,121.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1289,MH1922,122.95,122.95,163329.75,580690.93,FALSE,121.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2270,MH1923,123.38,123.38,164224.71,580831.55,FALSE,122,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1460,MH1924,122.8,122.8,163534.35,580909.35,FALSE,122.03,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4522,MH1925,125.14,125.14,162436.09,580670.39,FALSE,122.04,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1285,MH1926,123.31,123.31,163376.97,580703.43,FALSE,122.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1315,MH1927,123.26,123.26,163783.79,580802.19,FALSE,122.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5088,MH1928,123.59,123.59,163521.76,581066.01,FALSE,122.06,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2235,MH1929,124.41,124.41,164163.7,580793.52,FALSE,122.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1347,MH1930,123.23,123.23,163869.66,580813.13,FALSE,122.07,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1316,MH1931,123.29,123.29,163788.76,580827.47,FALSE,122.08,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1476,MH1932,122.98,122.98,163576.65,580985.42,FALSE,122.08,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4199,MH1933,123.52,123.52,163929.23,580801.86,FALSE,122.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2259,MH1934,123.95,123.95,164146.9,580811.84,FALSE,122.09,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1503,MH1935,123.25,123.25,163417.84,581071.07,FALSE,122.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1709,MH1936,123.16,123.16,164186.35,581030.55,FALSE,122.1,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1695,MH1937,124.2,124.2,162988.89,580808.79,FALSE,122.13,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1710,MH1938,123.07,123.07,164188,581049.56,FALSE,122.14,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4209,MH1939,123.03,123.03,163981.98,580868.91,FALSE,122.16,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2275,MH1940,123.06,123.06,164118.93,581073.44,FALSE,122.17,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2255,MH1941,123.9,123.9,164118.42,580808.46,FALSE,122.18,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1288,MH1942,123.14,123.14,163333.72,580687.75,FALSE,122.21,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2228,MH1943,123.56,123.56,164166.82,580931.99,FALSE,122.21,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1343,MH1944,123.07,123.07,163993.3,580885.26,FALSE,122.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5095,MH1945,123.77,123.77,163511.06,581058.52,FALSE,122.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1711,MH1946,123.11,123.11,164188.28,581051.49,FALSE,122.22,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1284,MH1947,123.52,123.52,163401.25,580706.84,FALSE,122.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1475,MH1948,123.19,123.19,163572.57,580996.25,FALSE,122.24,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1428,MH1949,122.79,122.79,163701.68,580774.48,FALSE,122.25,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3848,MH1950,130.2,130.2,165362.15,580709.31,FALSE,122.26,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4198,MH1951,123.5,123.5,163954.94,580797.74,FALSE,122.26,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1350,MH1952,122.79,122.79,163835.9,580897.41,FALSE,122.28,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2229,MH1953,123.37,123.37,164165.3,580910.16,FALSE,122.3,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1314,MH1954,123.55,123.55,163785.98,580777.81,FALSE,122.32,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5092,MH1955,123.53,123.53,163501.88,581078.28,FALSE,122.32,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1345,MH1956,123.48,123.48,163877.86,580789.1,FALSE,122.34,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2214,MH1957,124.4,124.4,164148.15,580763.32,FALSE,122.36,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
789,MH1958,125.03,125.03,163925.54,580650.61,FALSE,122.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1706,MH1959,123.17,123.17,164013.98,580885.97,FALSE,122.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5087,MH1960,123.84,123.84,163532.33,581039.94,FALSE,122.37,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2226,MH1961,123.57,123.57,164181.2,580964.83,FALSE,122.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1506,MH1962,123.42,123.42,163494.12,581100.13,FALSE,122.38,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4210,MH1963,123.29,123.29,163986.97,580846.24,FALSE,122.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2254,MH1964,124.1,124.1,164078.9,580805.47,FALSE,122.39,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1427,MH1965,122.88,122.88,163695.24,580775.18,FALSE,122.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3587,MH1966,134.73,134.73,165546.16,580049.61,FALSE,122.4,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3847,MH1967,130.1,130.1,165344.05,580697.16,FALSE,122.41,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1306,MH1968,123.18,123.18,163965.83,580899.98,FALSE,122.42,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1283,MH1969,123.62,123.62,163400.63,580709.37,FALSE,122.44,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2268,MH1970,123.43,123.43,164230.47,580830.37,FALSE,122.45,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2372,MH1971,125.15,125.15,164785.39,581225.2,FALSE,122.47,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4213,MH1972,123.72,123.72,163970.14,580790.15,FALSE,122.48,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1282,MH1973,123.93,123.93,163425.63,580709.64,FALSE,122.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1344,MH1974,123.66,123.66,163886.17,580764.16,FALSE,122.53,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2232,MH1975,123.19,123.19,164041.56,580887.26,FALSE,122.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3586,MH1976,135.48,135.48,165542.29,580013.51,FALSE,122.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4197,MH1977,123.77,123.77,163956.34,580762.71,FALSE,122.54,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2236,MH1978,124.81,124.81,164203.04,580771.96,FALSE,122.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1604,MH1979,123.46,123.46,163698.15,580748.03,FALSE,122.55,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1308,MH1980,123.02,123.02,163965.29,580918.06,FALSE,122.56,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4211,MH1981,123.47,123.47,163992.75,580827.94,FALSE,122.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4264,MH1982,123.83,123.83,163248.89,580599.11,FALSE,122.58,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1210,MH1983,124.92,124.92,163203.73,580492.75,FALSE,122.6,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1312,MH1984,123.69,123.69,163793.05,580777.19,FALSE,122.6,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3545,MH1985,123.08,123.08,164104.82,580952.99,FALSE,122.6,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
791,MH1986,125.23,125.23,163907.96,580646.25,FALSE,122.61,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1606,MH1987,123.99,123.99,163692.19,580725.68,FALSE,122.62,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1307,MH1988,123.25,123.25,163962.13,580899.94,FALSE,122.63,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1276,MH1989,124.21,124.21,163449.02,580711.93,FALSE,122.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1474,MH1990,123.61,123.61,163564.26,581019.36,FALSE,122.65,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2261,MH1991,123.59,123.59,164165.92,580874.76,FALSE,122.68,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1279,MH1992,124,124,163425.37,580711.98,FALSE,122.69,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
5086,MH1993,123.84,123.84,163536.64,581029.11,FALSE,122.7,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3845,MH1994,129.66,129.66,165295.66,580682.27,FALSE,122.71,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1311,MH1995,123.86,123.86,163788.67,580750.82,FALSE,122.72,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
788,MH1996,125.5,125.5,163934.06,580621.16,FALSE,122.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1294,MH1997,123.29,123.29,163957.72,580899.85,FALSE,122.74,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4214,MH1998,123.81,123.81,164004.48,580799.68,FALSE,122.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4217,MH1999,123.81,123.81,164020.91,580744.18,FALSE,122.75,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2374,MH2000,125.63,125.63,164839.37,581224.91,FALSE,122.78,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4196,MH2001,123.93,123.93,163957.92,580733.52,FALSE,122.81,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2390,MH2002,123.73,123.73,164306.48,580837.72,FALSE,122.81,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2231,MH2003,123.39,123.39,164067.33,580888.39,FALSE,122.82,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1277,MH2004,124.29,124.29,163448.97,580715.25,FALSE,122.84,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
2230,MH2005,123.44,123.44,164089.51,580889.68,FALSE,122.86,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3585,MH2006,137.43,137.43,165529.74,579925.54,FALSE,122.89,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4195,MH2007,124.02,124.02,163958.73,580718.97,FALSE,122.92,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1504,MH2008,123.67,123.67,163444.51,581081.18,FALSE,122.93,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1209,MH2009,124.89,124.89,163167.74,580494.38,FALSE,122.96,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1273,MH2010,124.46,124.46,163473.25,580714.89,FALSE,122.96,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
3844,MH2011,129.1,129.1,165256.72,580692.39,FALSE,122.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4215,MH2012,124.19,124.19,164011.89,580777.08,FALSE,122.98,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1309,MH2013,123.41,123.41,163965.1,580925.88,FALSE,122.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
1651,MH2014,124.17,124.17,163892.22,580737.35,FALSE,122.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
4263,MH2015,124.19,124.19,163246.78,580568.02,FALSE,122.99,(N/A),(N/A),(N/A),(N/A),<Collection: 0 items>,,(N/A),TRUE,
